,tx_price,beds,baths,sqft,tx_age,year_built,lot_size,basement,restaurants,groceries,nightlife,cafes,shopping,arts_entertainment,beauty_spas,active_life,median_age,married,college_grad,ins*proptax,property_tax^2,property_var,property_tax,insurance^2,insurance_var,insurance,median_school,num_schools,tx_year,property_type_Apartment / Condo / Townhouse,property_type_Single-Family,exterior_walls_Asbestos shingle,exterior_walls_Block,exterior_walls_Brick,exterior_walls_Brick veneer,exterior_walls_Combination,exterior_walls_Concrete,exterior_walls_Concrete Block,exterior_walls_Masonry,exterior_walls_Metal,exterior_walls_Other,"exterior_walls_Rock, Stone",exterior_walls_Siding (Alum/Vinyl),exterior_walls_Stucco,exterior_walls_Wood,exterior_walls_Wood Shingle,exterior_walls_Wood Siding,roof_Asbestos,roof_asphalt,roof_Asphalt,"roof_asphalt,shake-shingle",roof_Built-up,roof_composition,roof_Composition,roof_Composition Shingle,roof_Gravel/Rock,roof_Metal,roof_Other,roof_Roll Composition,roof_Shake Shingle,roof_shake-shingle,roof_Slate,roof_Wood Shake/ Shingles
1128,0.047286225,4,3,0.546596631,1.599678253,-1.427456661,10018,1,83,17,11,6,83,15,46,23,40,62,53,0.190607174,-0.015253584,-0.199583292,0.199583292,-0.185050897,0.225675119,-0.225675119,4,3,0.940902548,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1129,0.047286225,4,3,0.842862603,-0.904812993,1.036744088,3484,1,9,1,1,1,4,0,6,4,28,68,60,0.354126831,-0.055610577,-0.104589928,0.104589928,-0.054406734,-0.117211504,0.117211504,5.5,2,0.363481745,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1130,0.047286225,5,3,-0.838222347,0.654587217,-0.688196436,13503,1,7,2,0,1,14,0,9,8,40,76,64,-0.159340544,-0.213895937,0.318562332,-0.318562332,-0.203733491,0.280536979,-0.280536979,4,3,-0.021465457,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1131,0.053659128,5,3,0.378263692,-1.141085752,0.888892043,11325,1,35,4,2,5,16,1,19,8,36,66,73,0.752316657,0.120668068,-0.493199145,0.493199145,0.12032146,-0.501244522,0.501244522,8,3,-1.176307064,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1132,0.056366786,3,3,1.141373015,-1.141085752,0.938176058,5662,1,17,1,0,1,36,6,19,6,41,86,79,0.552954294,0.122792985,-0.497517025,0.497517025,-0.054406734,-0.117211504,0.117211504,9,3,-0.983833463,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1133,0.060494313,4,3,1.287261562,-1.141085752,0.593187953,6250,1,54,4,3,6,64,3,62,18,46,77,88,1.980356522,1.269417235,-2.228986984,2.228986984,1.231935798,-2.174531244,2.174531244,10,3,-2.33114867,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,0.067098357,5,4,1.425668645,-0.57403113,0.839608028,58370,1,1,0,0,2,1,3,3,6,39,83,41,0.253292956,-0.153528541,0.145847124,-0.145847124,-0.019491722,-0.199504293,0.199504293,7.5,2,0.940902548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,0.068088964,3,1,-1.033488557,1.410660046,-1.575308706,7254,1,29,3,3,2,24,1,15,4,44,72,42,-0.907051624,-0.346640261,0.780575513,-0.780575513,-0.334492506,0.733147322,-0.733147322,4,3,-0.40641266,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1136,0.071589107,5,4,1.54088319,-1.0938312,1.431016207,8925,1,41,8,4,5,37,1,23,17,34,79,31,0.141576583,-0.039314669,-0.143450849,0.143450849,-0.194468762,0.253106049,-0.253106049,4,3,1.133376149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,0.080240405,4,3,1.025410324,-1.141085752,1.184596132,7405,1,1,0,0,0,0,0,0,0,34,89,52,-0.017645284,-0.117834308,0.050853759,-0.050853759,-0.217343454,0.321683374,-0.321683374,7,3,-0.021465457,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1138,0.080306445,2,2,-1.031992264,-0.904812993,1.086028103,46609,1,193,10,37,27,133,10,74,86,29,15,82,-0.151235519,-0.24460584,0.413555696,-0.413555696,-0.165755759,0.17081326,-0.17081326,9,3,0.555955346,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1139,0.080306445,3,3,-0.770141025,-0.243249268,0.149631818,2178,1,16,1,1,4,19,2,5,13,39,72,60,-0.802504271,-0.332745163,0.72444307,-0.72444307,-0.320863401,0.678285462,-0.678285462,7,1,-0.40641266,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1140,0.080306445,3,3,-0.433475147,-0.243249268,0.149631818,1650,1,0,0,0,0,1,0,0,2,44,77,62,-0.485811487,-0.281133231,0.534456341,-0.534456341,-0.272338426,0.499984418,-0.499984418,6,3,-0.40641266,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1141,0.080306445,3,3,-0.330230945,-0.526776578,0.593187953,1661,1,83,8,4,9,181,6,51,23,33,66,83,0.048438451,-0.158258904,0.158800764,-0.158800764,-0.150882424,0.129666865,-0.129666865,7,3,0.171008144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1142,0.080306445,4,3,0.095464354,0.087532595,0.100347803,8838,1,0,0,0,0,1,1,2,6,38,92,78,-0.216038372,-0.22667285,0.357423253,-0.357423253,-0.217343454,0.321683374,-0.321683374,5,3,0.748428947,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1143,0.080306445,4,4,-0.674378287,0.560078113,-0.589628406,1785,1,70,3,8,9,47,5,71,28,45,46,69,-0.530483235,-0.314795729,0.655356987,-0.655356987,-0.251952194,0.431407093,-0.431407093,7,3,-0.021465457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1144,0.100118578,5,4,2.553125263,-1.141085752,0.741039998,36154,1,2,0,0,0,11,0,0,3,47,89,66,1.406605188,0.584386144,-1.304960622,1.304960622,0.56876114,-1.283026023,1.283026023,7,3,-1.753727867,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1145,0.100851626,4,4,0.642359369,-1.141085752,0.987460073,6098,1,43,7,2,1,30,5,29,36,44,72,42,0.498635055,0.09130291,-0.432748822,0.432748822,-0.071347405,-0.076065109,0.076065109,3,3,-0.791359862,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1146,0.106392419,3,2,-0.61153399,0.229296251,-0.293924317,2613,1,42,4,1,7,35,3,21,24,45,61,70,-0.212997039,-0.22526781,0.353105373,-0.353105373,-0.217343454,0.321683374,-0.321683374,6,3,-0.213939058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1147,0.106722622,4,3,1.624675586,-0.999322097,1.135312117,7840,1,8,2,0,1,4,0,6,2,32,73,40,0.011104155,-0.14236313,0.115621962,-0.115621962,-0.185050897,0.225675119,-0.225675119,5.5,2,0.363481745,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1148,0.106722622,5,5,0.741114693,1.977714668,-1.772444766,16117,1,4,1,1,0,8,3,2,1,50,69,81,1.305829137,0.496334522,-1.166788456,1.166788456,0.481090771,-1.145871374,1.145871374,6,3,1.133376149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1149,0.112666261,3,2,-0.829992737,-0.05423106,0.001779773,2178,1,21,4,1,5,16,1,18,11,34,66,72,-0.377585488,-0.26061124,0.465370258,-0.465370258,-0.251952194,0.431407093,-0.431407093,8,3,-0.213939058,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1150,0.112666261,3,3,-0.207534936,-0.668540234,0.987460073,1978,1,22,3,1,3,23,1,10,10,41,70,65,-0.073317047,-0.16916852,0.189025926,-0.189025926,-0.203733491,0.280536979,-0.280536979,3,3,1.133376149,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1151,0.112666261,4,2,-0.553178571,0.607332665,-0.737480451,11325,1,5,3,0,1,14,0,4,4,43,73,61,0.202459224,-0.111154429,0.033582239,-0.033582239,-0.104195081,0.006227681,-0.006227681,9,1,-0.40641266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1152,0.113326666,1,1,-1.085110658,-1.0938312,1.233880147,0,1,198,9,38,25,126,12,72,84,29,15,82,-0.173083733,-0.249999441,0.430827217,-0.430827217,-0.17063697,0.184528725,-0.184528725,9,3,0.363481745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1153,0.113326666,2,2,-0.994584944,2.213987427,-2.11743287,0,1,42,7,6,4,47,16,29,31,39,41,83,-0.304912142,-0.276090434,0.517184821,-0.517184821,-0.203733491,0.280536979,-0.280536979,6,3,0.748428947,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1154,0.113326666,3,2,-0.781363221,1.221641839,-0.983900526,11761,1,6,1,1,0,22,0,4,6,39,80,44,-0.131917584,-0.205213556,0.29265505,-0.29265505,-0.199120269,0.266821514,-0.266821514,7,2,1.133376149,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1155,0.113326666,3,2,-0.731237413,0.607332665,-0.441776361,22215,1,1,0,0,0,0,0,0,3,46,81,53,-0.074331144,-0.190450585,0.249476249,-0.249476249,-0.185050897,0.225675119,-0.225675119,5.5,2,0.748428947,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1156,0.113326666,3,2,-0.632482089,-0.243249268,0.149631818,1825,1,21,3,1,3,17,2,13,8,42,55,72,-0.746204863,-0.32388738,0.689900029,-0.689900029,-0.313819144,0.650854532,-0.650854532,7,3,-0.40641266,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1157,0.113326666,3,3,-0.351179044,-1.046576649,1.036744088,2613,1,29,2,3,6,118,2,19,17,35,71,54,-0.426311495,-0.228074236,0.361741134,-0.361741134,-0.295538532,0.582277208,-0.582277208,7,3,-0.213939058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1158,0.113326666,3,3,-0.170875763,0.087532595,0.198915833,2378,1,49,4,6,10,64,3,26,13,40,63,66,-0.374332657,-0.259297555,0.461052378,-0.461052378,-0.251952194,0.431407093,-0.431407093,7,3,1.133376149,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1159,0.113326666,3,3,-0.158157274,-0.857558441,1.283164162,3484,1,31,1,6,0,13,1,8,9,40,80,66,-0.14257504,-0.15668577,0.154482884,-0.154482884,-0.243529713,0.403976164,-0.403976164,7,3,1.518323351,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1160,0.113326666,3,3,0.061797766,0.371059906,-0.491060376,12196,1,10,1,1,1,24,1,4,11,39,72,60,0.191525973,-0.11282988,0.037900119,-0.037900119,-0.109535699,0.019943146,-0.019943146,7,1,-0.40641266,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1161,0.113326666,4,2,-0.396067828,1.788696461,-1.526024691,10310,1,95,7,13,20,234,4,84,26,38,64,73,0.473360565,-0.009613325,-0.212536932,0.212536932,-0.007547113,-0.226935223,0.226935223,8,3,1.32584975,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1162,0.113326666,4,3,0.298212027,0.890859976,-1.082468556,10497,1,23,5,4,8,27,3,17,12,45,96,72,0.57969707,0.038667802,-0.320483937,0.320483937,0.035464965,-0.322943478,0.322943478,9,3,-0.598886261,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1163,0.113326666,5,3,-0.146186932,-0.006976508,0.445335908,6346,1,7,1,0,2,5,1,3,3,35,90,51,0.545731041,0.021023494,-0.281623016,0.281623016,0.02298438,-0.295512548,0.295512548,6,3,1.710796952,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1164,0.113326666,5,3,0.459811649,-0.101485612,0.149631818,11325,1,10,2,1,1,4,0,4,3,37,86,53,0.225166585,-0.031977034,-0.16072237,0.16072237,-0.155878486,0.14338233,-0.14338233,6,3,0.171008144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1165,0.126534754,2,2,-0.766400293,-0.006976508,0.198915833,0,1,173,12,31,35,124,13,48,68,44,44,86,0.084174706,-0.190450585,0.249476249,-0.249476249,-0.093398992,-0.021203249,0.021203249,8,3,0.748428947,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1166,0.132676515,4,4,1.056832472,-1.141085752,0.691755983,9040,1,89,4,11,18,231,4,87,26,41,88,81,1.669560358,0.855233677,-1.69788772,1.69788772,0.834605263,-1.667059041,1.667059041,8,3,-1.946201468,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1167,0.133138798,2,2,-0.990844212,-0.006976508,0.297483863,0,1,175,8,31,23,94,10,60,80,29,11,94,-0.102285704,-0.235026353,0.383330535,-0.383330535,-0.150882424,0.129666865,-0.129666865,9,3,1.133376149,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1168,0.133138798,5,3,1.616445976,-1.141085752,1.233880147,6168,1,5,0,0,1,3,0,6,2,34,84,52,0.082280498,-0.121152322,0.05948952,-0.05948952,-0.165755759,0.17081326,-0.17081326,5.5,2,0.171008144,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1169,0.133832222,4,4,1.79001594,-1.141085752,0.888892043,9147,1,1,0,0,0,9,3,4,2,41,86,79,0.829696326,0.285390302,-0.8084044,0.8084044,0.060885544,-0.377805338,0.377805338,9,3,-1.176307064,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1170,0.139742842,3,2,-0.623504332,-0.006976508,-0.096788257,1542,1,32,3,2,1,24,1,15,10,44,77,53,-0.831175495,-0.337086353,0.741714591,-0.741714591,-0.324328103,0.692000927,-0.692000927,8.5,2,-0.40641266,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1171,0.144946829,5,4,2.446888475,-1.046576649,0.543903938,33541,1,3,0,0,0,3,0,1,2,45,99,82,1.756085216,0.957668233,-1.836059886,1.836059886,0.936823554,-1.80421369,1.80421369,10,3,-2.138675069,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1172,0.146346886,3,2,-0.283845868,1.930460116,-1.575308706,9465,1,39,6,3,2,38,1,22,5,39,74,57,-0.05923402,-0.18745414,0.240840488,-0.240840488,-0.180284539,0.211959655,-0.211959655,4,3,1.710796952,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1173,0.146346886,3,3,-0.581608134,-0.195994716,0.297483863,2096,1,16,3,0,2,10,1,7,12,37,63,82,0.048438451,-0.158258904,0.158800764,-0.158800764,-0.150882424,0.129666865,-0.129666865,5,3,0.363481745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1174,0.146346886,4,3,-0.264394062,-0.810303889,0.543903938,2027,1,146,4,19,26,335,10,108,34,45,70,71,0.881187258,0.192719771,-0.635689192,0.635689192,0.189998347,-0.638399171,0.638399171,9,3,-1.176307064,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1175,0.146346886,5,3,-0.179853519,1.268896391,-0.934616511,15681,1,34,11,2,1,26,1,26,5,34,78,32,-0.175092609,-0.216760831,0.327198092,-0.327198092,-0.20830843,0.294252444,-0.294252444,3,3,1.518323351,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1176,0.152290526,3,2,-0.801563174,-0.857558441,0.987460073,0,1,48,3,9,2,21,20,29,42,30,34,70,-0.288486924,-0.27354711,0.50854906,-0.50854906,-0.199120269,0.266821514,-0.266821514,6,3,0.363481745,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1177,0.15295093,3,2,-0.339956848,0.371059906,-0.195356287,1540,1,63,3,6,8,79,12,25,30,41,56,74,-0.116445929,-0.202290196,0.28401929,-0.28401929,-0.194468762,0.253106049,-0.253106049,7,3,0.748428947,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1178,0.153948141,3,2,-0.412527048,-0.337758371,0.543903938,1711,1,53,12,10,11,38,7,35,20,43,32,66,0.137274516,-0.161394208,0.167436525,-0.167436525,-0.093398992,-0.021203249,0.021203249,2,3,0.748428947,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1179,0.158333226,4,3,0.388737741,-0.479522027,0.543903938,15681,1,7,1,1,0,5,0,4,2,31,82,65,-0.397203643,-0.245959722,0.417873576,-0.417873576,-0.272338426,0.499984418,-0.499984418,8,2,0.171008144,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1180,0.158828529,4,3,0.4283895,-1.0938312,1.431016207,7239,1,2,0,1,0,2,0,3,4,33,89,60,-0.052606365,-0.162956379,0.171754405,-0.171754405,-0.199120269,0.266821514,-0.266821514,8.5,2,1.133376149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1181,0.166159018,4,3,-0.171623909,1.221641839,-1.230320601,24393,1,28,11,1,4,34,1,18,3,41,70,61,-0.064938384,-0.190450585,0.249476249,-0.249476249,-0.180284539,0.211959655,-0.211959655,4,3,0.171008144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1182,0.169949739,4,2,0.193471532,-1.141085752,1.480300222,4717,1,40,8,4,5,37,1,22,17,34,79,31,0.129610774,-0.041139942,-0.139132969,0.139132969,-0.199120269,0.266821514,-0.266821514,4,3,1.133376149,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,0.178277439,3,2,-0.545697107,-0.479522027,0.543903938,2561,1,61,4,7,5,35,4,37,12,30,60,69,-0.482407139,-0.279878013,0.530138461,-0.530138461,-0.272338426,0.499984418,-0.499984418,7,3,0.171008144,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1184,0.179367106,2,2,-0.840466787,-0.148740164,0.100347803,0,1,182,10,31,25,103,10,63,83,33,21,99,-0.045273595,-0.221030764,0.340151733,-0.340151733,-0.135664532,0.08852047,-0.08852047,9,3,-0.213939058,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1185,0.179367106,3,2,-0.553178571,-0.195994716,0.149631818,11325,1,47,3,3,4,51,2,32,13,38,78,51,-0.337546873,-0.2081223,0.301290811,-0.301290811,-0.280224931,0.527415348,-0.527415348,6,3,-0.213939058,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,0.179367106,3,2,-0.500060177,0.182041699,-0.195356287,1575,1,27,7,5,8,28,1,24,6,54,55,81,-0.074331144,-0.190450585,0.249476249,-0.249476249,-0.185050897,0.225675119,-0.225675119,9,3,-0.021465457,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1187,0.179367106,3,2,-0.452178807,-0.57403113,0.642471968,2108,1,8,2,0,2,9,1,4,8,44,89,87,0.153971399,-0.126101937,0.07244316,-0.07244316,-0.120102084,0.047374075,-0.047374075,5,3,0.171008144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1188,0.179367106,3,2,-0.321253188,-0.57403113,0.741039998,1140,1,54,6,7,6,49,1,26,25,35,28,89,-0.083730226,-0.218187796,0.331515972,-0.331515972,-0.160836265,0.157097795,-0.157097795,2,3,0.555955346,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1189,0.179367106,3,2,-0.171623909,1.032623632,-1.131752571,10572,1,0,0,1,0,3,1,1,3,40,86,74,0.236745875,-0.099323954,0.003357077,-0.003357077,-0.093398992,-0.021203249,0.021203249,6,3,-0.213939058,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1190,0.179367106,3,3,-0.506793494,-0.715794786,0.888892043,1540,1,26,4,0,2,46,0,15,14,42,65,65,0.087713082,-0.145571518,0.124257723,-0.124257723,-0.140775447,0.102235935,-0.102235935,5,3,0.555955346,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1191,0.179367106,4,2,-0.099801855,1.032623632,-0.836048481,18295,1,20,5,2,1,16,0,11,12,41,65,65,0.153971399,-0.126101937,0.07244316,-0.07244316,-0.120102084,0.047374075,-0.047374075,8,3,0.940902548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1192,0.179367106,4,3,-0.221749718,0.890859976,-0.836048481,14374,1,1,0,0,0,2,0,0,6,48,74,76,0.191525973,-0.11282988,0.037900119,-0.037900119,-0.109535699,0.019943146,-0.019943146,3,3,0.363481745,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1193,0.179367106,4,3,0.076760694,-0.526776578,0.593187953,15245,1,41,1,7,9,53,7,34,13,37,69,60,0.286141379,-0.003940178,-0.225490573,0.225490573,-0.140775447,0.102235935,-0.102235935,6,3,0.171008144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1194,0.179367106,4,4,1.285765269,-0.621285682,0.938176058,6098,1,32,4,4,7,54,0,33,7,64,46,59,0.104217358,-0.11282988,0.037900119,-0.037900119,-0.160836265,0.157097795,-0.157097795,7,3,1.133376149,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1195,0.179367106,5,3,-0.423001098,0.134787147,-0.293924317,10245,1,6,1,0,1,7,0,12,6,36,92,76,0.336686472,-0.062758194,-0.087318407,0.087318407,-0.060091908,-0.103496039,0.103496039,7,2,-0.598886261,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1196,0.179367106,5,3,-0.39756412,0.607332665,-0.638912421,1827,1,21,5,2,1,17,0,14,8,41,80,82,-0.212997039,-0.22526781,0.353105373,-0.353105373,-0.217343454,0.321683374,-0.321683374,8,3,-0.021465457,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1197,0.179367106,5,3,-0.285342161,0.607332665,-0.589628406,12632,1,15,1,1,1,23,3,9,6,45,83,80,0.489815405,-0.002041821,-0.229808453,0.229808453,-0.001517382,-0.240650688,0.240650688,7,1,0.171008144,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1198,0.179367106,5,3,0.232375145,-1.141085752,1.135312117,7405,1,14,2,0,1,7,2,5,3,37,69,36,-0.338933847,-0.235026353,0.383330535,-0.383330535,-0.260221539,0.458838023,-0.458838023,6,3,-0.213939058,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1199,0.184947524,4,3,1.941141512,-1.141085752,0.987460073,10881,1,0,0,0,0,0,0,1,3,42,84,58,0.275265607,-0.053814537,-0.108907808,0.108907808,-0.109535699,0.019943146,-0.019943146,5.5,2,-0.791359862,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1200,0.18597115,3,3,-0.853933422,0.087532595,-0.195356287,1568,1,90,8,7,11,102,5,43,34,46,70,77,-0.169126309,-0.213895937,0.318562332,-0.318562332,-0.20830843,0.294252444,-0.294252444,8,3,-0.40641266,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
